edge_id,weekday_index,weekday_name,local_hour,contributing_sensor_count,sample_count,mean_count,minimum_count,maximum_count,network_version
edge_834ef15470ae4a111c6ee872,1,Tuesday,18,1,4,1931.75,1849,2040,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,1,Tuesday,19,1,4,1628.5,1487,1775,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,1,Tuesday,20,1,4,1165.25,1076,1219,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,1,Tuesday,21,1,4,867.75,699,1021,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,1,Tuesday,22,1,4,637.5,585,728,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,1,Tuesday,23,1,4,316.75,267,383,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,2,Wednesday,0,1,5,175.8,132,246,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,2,Wednesday,1,1,5,110.6,78,157,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,2,Wednesday,2,1,5,68.8,45,117,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,2,Wednesday,3,1,5,35.8,30,48,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,2,Wednesday,4,1,5,43.2,29,65,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,2,Wednesday,5,1,5,65.8,59,71,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,2,Wednesday,6,1,5,179.6,161,238,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,2,Wednesday,7,1,5,358.0,290,397,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,2,Wednesday,8,1,5,685.0,609,768,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,2,Wednesday,9,1,5,715.8,662,767,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,2,Wednesday,10,1,5,800.0,739,883,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,2,Wednesday,11,1,5,1049.6,986,1138,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,2,Wednesday,12,1,5,1470.6,1416,1515,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,2,Wednesday,13,1,5,1625.4,1571,1705,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,2,Wednesday,14,1,5,1588.6,1509,1724,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,2,Wednesday,15,1,5,1662.2,1564,1743,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,2,Wednesday,16,1,5,1941.2,1810,2132,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,2,Wednesday,17,1,5,2129.6,1167,2538,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,2,Wednesday,18,1,5,2186.6,1669,2501,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,2,Wednesday,19,1,5,2011.0,1728,2251,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,2,Wednesday,20,1,5,1656.4,1457,1907,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,2,Wednesday,21,1,5,1194.4,1051,1341,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,2,Wednesday,22,1,5,768.8,447,963,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,2,Wednesday,23,1,5,402.4,361,446,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,3,Thursday,0,1,5,225.2,181,262,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,3,Thursday,1,1,5,123.4,114,138,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,3,Thursday,2,1,5,76.6,57,83,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,3,Thursday,3,1,5,59.6,27,104,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,3,Thursday,4,1,5,46.0,28,91,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,3,Thursday,5,1,5,72.4,61,83,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,3,Thursday,6,1,5,168.8,151,206,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,3,Thursday,7,1,5,331.4,266,367,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,3,Thursday,8,1,5,724.0,668,795,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,3,Thursday,9,1,5,777.4,679,869,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,3,Thursday,10,1,5,887.0,809,993,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,3,Thursday,11,1,5,1157.0,977,1358,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,3,Thursday,12,1,5,1716.2,1431,1903,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,3,Thursday,13,1,5,1838.4,1630,1931,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,3,Thursday,14,1,5,1728.4,1581,1838,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,3,Thursday,15,1,5,1711.8,1092,1951,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,3,Thursday,16,1,5,1843.6,1081,2145,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,3,Thursday,17,1,5,2123.8,1616,2412,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,3,Thursday,18,1,5,2030.0,1759,2370,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,3,Thursday,19,1,5,1652.0,1461,1876,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,3,Thursday,20,1,5,1443.4,1258,1609,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,3,Thursday,21,1,5,1249.6,1085,1462,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,3,Thursday,22,1,5,813.4,738,925,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,3,Thursday,23,1,5,473.6,418,556,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,4,Friday,0,1,5,265.6,197,310,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,4,Friday,1,1,5,153.6,125,172,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,4,Friday,2,1,5,86.2,67,110,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,4,Friday,3,1,5,60.6,40,74,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,4,Friday,4,1,5,52.0,37,69,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,4,Friday,5,1,5,72.0,65,81,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,4,Friday,6,1,5,160.0,141,171,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,4,Friday,7,1,5,293.6,243,329,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,4,Friday,8,1,5,605.4,492,673,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,4,Friday,9,1,5,719.0,647,871,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,4,Friday,10,1,5,992.2,878,1043,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,4,Friday,11,1,5,1168.8,1110,1252,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,4,Friday,12,1,5,1632.8,1430,1722,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,4,Friday,13,1,5,1772.6,1636,1995,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,4,Friday,14,1,5,1812.2,1660,2025,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,4,Friday,15,1,5,1935.4,1809,2256,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,4,Friday,16,1,5,2026.8,1814,2226,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,4,Friday,17,1,5,2252.0,2082,2562,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,4,Friday,18,1,5,2179.6,1943,2664,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,4,Friday,19,1,5,1969.4,1803,2166,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,4,Friday,20,1,5,1714.2,1631,1867,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,4,Friday,21,1,5,1525.4,1444,1737,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,4,Friday,22,1,5,1182.0,1059,1379,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,4,Friday,23,1,5,755.6,658,849,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,5,Saturday,0,1,5,472.4,411,547,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,5,Saturday,1,1,5,306.4,267,361,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,5,Saturday,2,1,5,200.0,175,231,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,5,Saturday,3,1,5,136.2,101,202,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,5,Saturday,4,1,5,99.2,78,135,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,5,Saturday,5,1,5,67.8,57,94,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,5,Saturday,6,1,5,79.2,62,90,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,5,Saturday,7,1,5,183.2,124,251,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,5,Saturday,8,1,5,326.4,283,372,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,5,Saturday,9,1,5,678.0,660,696,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,5,Saturday,10,1,5,1027.2,938,1132,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,5,Saturday,11,1,5,1520.2,1350,1642,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,5,Saturday,12,1,5,1903.6,1742,2034,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,5,Saturday,13,1,5,2170.2,1929,2364,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,5,Saturday,14,1,5,2309.6,2194,2427,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,5,Saturday,15,1,5,2362.0,2226,2543,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,5,Saturday,16,1,5,2246.0,2117,2417,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,5,Saturday,17,1,5,2180.2,2096,2363,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,5,Saturday,18,1,5,2070.2,1734,2398,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,5,Saturday,19,1,5,1877.4,939,2359,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,5,Saturday,20,1,5,1461.4,623,1893,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,5,Saturday,21,1,5,1274.6,682,1639,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,5,Saturday,22,1,5,1083.2,802,1173,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,5,Saturday,23,1,5,815.0,692,884,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,6,Sunday,0,1,5,439.2,304,601,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,6,Sunday,1,1,5,274.0,195,364,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,6,Sunday,2,1,5,197.6,142,262,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,6,Sunday,3,1,5,165.4,141,206,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,6,Sunday,4,1,5,89.0,70,118,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,6,Sunday,5,1,5,78.6,64,98,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,6,Sunday,6,1,5,94.4,72,108,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,6,Sunday,7,1,5,163.0,151,185,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,6,Sunday,8,1,5,310.8,278,325,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,6,Sunday,9,1,5,672.0,634,705,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,6,Sunday,10,1,5,1108.2,1029,1281,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,6,Sunday,11,1,5,1393.4,1291,1520,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,6,Sunday,12,1,5,1834.0,1751,2023,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,6,Sunday,13,1,5,2090.6,1915,2238,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,6,Sunday,14,1,5,2116.6,1875,2336,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,6,Sunday,15,1,5,2060.8,1636,2348,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,6,Sunday,16,1,5,2034.0,1666,2278,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,6,Sunday,17,1,5,1864.6,1425,2131,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,6,Sunday,18,1,5,1834.4,1618,2127,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,6,Sunday,19,1,5,1614.4,1359,1846,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,6,Sunday,20,1,5,1243.0,926,1479,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,6,Sunday,21,1,5,987.0,859,1128,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,6,Sunday,22,1,5,691.8,641,755,cceb975fc0c92f16f660
edge_834ef15470ae4a111c6ee872,6,Sunday,23,1,5,382.4,344,431,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,0,Monday,7,1,2,1.5,1,2,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,0,Monday,8,1,3,1.0,1,1,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,0,Monday,9,1,4,1.25,1,2,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,0,Monday,10,1,3,1.67,1,3,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,0,Monday,11,1,5,2.4,1,4,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,0,Monday,12,1,3,1.67,1,2,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,0,Monday,13,1,5,3.4,1,6,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,0,Monday,14,1,2,3.0,2,4,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,0,Monday,15,1,3,2.0,2,2,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,0,Monday,16,1,4,1.75,1,3,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,0,Monday,17,1,2,1.5,1,2,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,1,Tuesday,7,1,1,4.0,4,4,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,1,Tuesday,8,1,1,1.0,1,1,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,1,Tuesday,10,1,1,2.0,2,2,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,1,Tuesday,11,1,3,1.0,1,1,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,1,Tuesday,12,1,4,4.75,2,8,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,1,Tuesday,13,1,2,5.0,2,8,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,1,Tuesday,14,1,2,1.0,1,1,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,1,Tuesday,15,1,4,1.75,1,3,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,1,Tuesday,16,1,3,4.67,2,7,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,1,Tuesday,17,1,2,1.5,1,2,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,2,Wednesday,7,1,2,1.0,1,1,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,2,Wednesday,8,1,2,1.0,1,1,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,2,Wednesday,9,1,1,1.0,1,1,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,2,Wednesday,10,1,3,2.0,1,4,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,2,Wednesday,11,1,5,1.4,1,2,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,2,Wednesday,12,1,4,4.0,2,7,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,2,Wednesday,13,1,5,3.0,1,5,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,2,Wednesday,14,1,4,1.5,1,2,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,2,Wednesday,15,1,5,2.2,1,6,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,2,Wednesday,16,1,2,1.0,1,1,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,2,Wednesday,17,1,1,1.0,1,1,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,3,Thursday,8,1,1,1.0,1,1,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,3,Thursday,9,1,2,2.0,2,2,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,3,Thursday,10,1,1,2.0,2,2,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,3,Thursday,11,1,3,2.0,2,2,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,3,Thursday,12,1,4,2.5,1,5,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,3,Thursday,13,1,5,3.2,2,5,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,3,Thursday,14,1,2,2.5,1,4,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,3,Thursday,15,1,2,2.5,1,4,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,3,Thursday,16,1,2,2.5,2,3,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,3,Thursday,17,1,1,5.0,5,5,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,4,Friday,7,1,2,1.5,1,2,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,4,Friday,8,1,4,2.25,1,3,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,4,Friday,9,1,2,3.0,2,4,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,4,Friday,10,1,2,1.5,1,2,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,4,Friday,11,1,3,1.67,1,3,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,4,Friday,12,1,4,3.25,1,5,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,4,Friday,13,1,5,2.8,1,8,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,4,Friday,14,1,5,2.0,1,5,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,4,Friday,15,1,1,4.0,4,4,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,4,Friday,16,1,3,1.0,1,1,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,4,Friday,17,1,2,1.0,1,1,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,5,Saturday,10,1,3,2.33,1,4,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,5,Saturday,11,1,4,2.25,1,5,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,5,Saturday,12,1,2,2.0,2,2,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,5,Saturday,13,1,4,2.5,1,4,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,5,Saturday,14,1,3,1.67,1,2,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,5,Saturday,15,1,5,5.0,1,18,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,5,Saturday,16,1,5,3.6,1,8,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,5,Saturday,17,1,4,2.25,1,3,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,6,Sunday,7,1,1,2.0,2,2,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,6,Sunday,8,1,1,1.0,1,1,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,6,Sunday,9,1,3,5.0,1,11,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,6,Sunday,10,1,4,3.0,1,5,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,6,Sunday,11,1,4,2.0,1,3,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,6,Sunday,12,1,4,2.0,1,3,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,6,Sunday,13,1,5,3.2,1,6,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,6,Sunday,14,1,4,3.5,1,6,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,6,Sunday,15,1,4,4.0,1,8,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,6,Sunday,16,1,4,4.5,1,9,cceb975fc0c92f16f660
edge_8499412dacf32a7fa687d40c,6,Sunday,17,1,2,1.5,1,2,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,0,Monday,0,1,5,9.8,3,23,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,0,Monday,1,1,5,5.2,1,10,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,0,Monday,2,1,5,2.8,1,6,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,0,Monday,3,1,4,2.5,1,4,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,0,Monday,4,1,5,2.4,1,5,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,0,Monday,5,1,3,5.33,3,7,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,0,Monday,6,1,5,22.0,4,45,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,0,Monday,7,1,5,63.6,43,83,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,0,Monday,8,1,5,126.4,102,143,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,0,Monday,9,1,5,103.6,94,125,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,0,Monday,10,1,5,110.0,77,143,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,0,Monday,11,1,5,124.4,94,173,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,0,Monday,12,1,5,232.0,209,270,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,0,Monday,13,1,5,209.4,161,280,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,0,Monday,14,1,5,140.6,92,272,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,0,Monday,15,1,5,149.2,72,282,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,0,Monday,16,1,5,171.2,127,221,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,0,Monday,17,1,5,223.2,173,301,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,0,Monday,18,1,5,123.8,43,203,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,0,Monday,19,1,5,105.0,64,123,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,0,Monday,20,1,5,90.8,41,120,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,0,Monday,21,1,5,55.6,22,82,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,0,Monday,22,1,5,28.0,10,44,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,0,Monday,23,1,5,16.0,4,23,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,1,Tuesday,0,1,5,5.6,2,9,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,1,Tuesday,1,1,4,4.75,3,8,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,1,Tuesday,2,1,4,3.0,1,4,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,1,Tuesday,3,1,5,2.0,1,3,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,1,Tuesday,4,1,4,2.75,1,4,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,1,Tuesday,5,1,4,4.75,4,6,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,1,Tuesday,6,1,4,17.25,10,24,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,1,Tuesday,7,1,4,71.0,60,82,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,1,Tuesday,8,1,4,123.0,104,141,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,1,Tuesday,9,1,4,99.25,78,120,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,1,Tuesday,10,1,4,100.0,77,142,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,1,Tuesday,11,1,4,130.5,98,192,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,1,Tuesday,12,1,4,243.5,209,286,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,1,Tuesday,13,1,4,227.0,206,260,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,1,Tuesday,14,1,4,135.25,100,193,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,1,Tuesday,15,1,4,136.25,106,197,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,1,Tuesday,16,1,4,163.0,61,234,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,1,Tuesday,17,1,4,194.0,141,235,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,1,Tuesday,18,1,4,118.0,38,179,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,1,Tuesday,19,1,4,90.25,43,112,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,1,Tuesday,20,1,4,82.75,20,105,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,1,Tuesday,21,1,4,65.5,6,96,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,1,Tuesday,22,1,4,38.0,12,57,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,1,Tuesday,23,1,4,18.0,8,29,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,2,Wednesday,0,1,5,3.8,2,6,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,2,Wednesday,1,1,4,3.75,2,9,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,2,Wednesday,2,1,3,3.67,1,5,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,2,Wednesday,4,1,4,3.25,1,6,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,2,Wednesday,5,1,5,4.8,2,9,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,2,Wednesday,6,1,5,16.4,9,22,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,2,Wednesday,7,1,5,75.8,59,84,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,2,Wednesday,8,1,5,132.0,106,174,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,2,Wednesday,9,1,5,94.6,74,119,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,2,Wednesday,10,1,5,86.4,38,108,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,2,Wednesday,11,1,5,122.6,24,162,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,2,Wednesday,12,1,5,219.4,104,276,cceb975fc0c92f16f660
edge_84c601c570c592692120365c,2,Wednesday,13,1,5,214.6,112,290,cceb975fc0c92f16f660
